,t_stat,p_value_tstat,F_stat,p_value_fstat,mean_FG_sc,mean_RSF_sc,max_FG_sc,max_RSF_sc,SD_FG_Sc,SD_RSF_Sc,samples,seed
2643,2.717668068,0.041891247,1.686889455,0.293396301,0.243397138,0.225214016,0.266391797,0.235630685,0.014317498,0.00643359,400,46208
2644,0.563611767,0.597357069,0.749586486,0.674395172,0.224768086,0.215344604,0.239448593,0.219550486,0.007208465,0.003252429,400,46208
2645,5.449550803,0.002827021,3.310563149,0.099276598,0.23421052,0.221769924,0.250394068,0.237031753,0.009899878,0.008570725,400,46208
2646,0.691022286,0.520315605,1.674268429,0.296411776,0.235623191,0.220567487,0.276325027,0.232153105,0.020895212,0.009292434,400,46208
2647,2.766266805,0.039539818,3.230930048,0.103766858,0.235156606,0.215985768,0.249976004,0.225191856,0.008898068,0.00591023,400,46208
2648,1.553607479,0.180989934,2.109117871,0.212197834,0.237377831,0.217605935,0.273937307,0.24480594,0.019737129,0.01465352,400,46208
2649,1.236771929,0.27109174,1.136944319,0.471575215,0.23265188,0.215449416,0.25023845,0.232144177,0.016648871,0.010307341,400,46208
2650,0.154678645,0.883124628,3.341296138,0.097615281,0.241352088,0.225300237,0.260475587,0.23554471,0.012635667,0.004552162,400,46208
2651,1.057377559,0.338726361,2.002689455,0.229513418,0.22375924,0.205721401,0.253978629,0.217828267,0.015804611,0.008582282,400,46208
2652,1.462134991,0.203557769,6.615101039,0.025032652,0.226142569,0.214730935,0.246638426,0.221674249,0.011736721,0.00492687,400,46208
2653,0.380671511,0.719083667,2.613820204,0.150262923,0.23101501,0.220592977,0.245406706,0.228055161,0.011325729,0.005360027,400,46208
2654,0.143902835,0.891197287,1.925963774,0.243187498,0.22582893,0.212215171,0.253415684,0.230262483,0.013864592,0.009824833,400,46208
2655,3.176545505,0.024633415,3.777254048,0.077684684,0.244194843,0.21767203,0.28889154,0.238420554,0.019773372,0.011754103,400,46208
2656,7.448453468,0.000687951,16.1943305,0.00334112,0.230183273,0.21015023,0.250510448,0.218038828,0.016297992,0.006131183,400,46208
2657,2.543138134,0.05169591,1.309301252,0.40393652,0.224608352,0.214928105,0.25286121,0.228277236,0.019186872,0.013076526,400,46208
2658,3.122183697,0.026187538,0.790085199,0.649814717,0.238032753,0.230542892,0.265520409,0.234342639,0.012408047,0.002595707,400,46208
2659,0.125422421,0.905076078,2.056053334,0.220603562,0.241971954,0.226791617,0.273957096,0.233490955,0.013869483,0.004856064,400,46208
2660,1.683140247,0.153170087,2.9983668,0.118597581,0.231851483,0.220901979,0.252333105,0.230566496,0.012838312,0.008475641,400,46208
2661,0.210860093,0.841320729,1.537938323,0.331708214,0.229584753,0.213110845,0.25411826,0.219902875,0.010807216,0.004638046,400,46208
2662,3.353289128,0.020255865,3.809195374,0.076453759,0.237338404,0.220448106,0.260032512,0.232705277,0.011597156,0.007319174,400,46208
2663,3.468472034,0.017878689,4.1450614,0.065003348,0.239925366,0.216613617,0.266798413,0.225661839,0.012560333,0.007124386,400,46208
2664,2.671049058,0.044292751,2.207479445,0.197721678,0.233874947,0.219359342,0.264141686,0.2352677,0.017311887,0.009334115,400,46208
2665,0.121677332,0.907893514,1.6623609,0.299294015,0.233425298,0.216104165,0.272838546,0.228611245,0.016042774,0.007009734,400,46208
2666,2.63032902,0.046514817,4.675921255,0.051272301,0.240011465,0.222513347,0.257529032,0.236638506,0.009494354,0.006281527,400,46208
2667,2.64263968,0.045830367,1.343990747,0.391787366,0.217596613,0.21024571,0.252447677,0.227370954,0.015298781,0.008424153,400,46208
2668,4.857359615,0.004643853,14.41410509,0.004383404,0.224533864,0.208611237,0.239122111,0.228929653,0.008079868,0.00855681,400,46208
2669,0.987472647,0.368756003,3.598165,0.085120851,0.23514675,0.225491575,0.24924523,0.234923232,0.009333127,0.006598174,400,46208
2670,3.828820022,0.012262409,5.755951275,0.033556491,0.242321876,0.224143111,0.257208934,0.237011528,0.00852833,0.005619286,400,46208
2671,2.103609355,0.089343154,16.86630202,0.003037431,0.242817844,0.223661993,0.261893891,0.233815124,0.013317856,0.00872299,400,46208
2672,4.521926309,0.006271781,3.781454066,0.077521268,0.23743089,0.218822873,0.24866069,0.233247473,0.008682901,0.006274164,400,46208
2673,-0.059154536,0.95512049,2.162166573,0.204219555,0.246389374,0.23079859,0.277988746,0.254540355,0.017965721,0.010345362,400,46208
2674,2.686208542,0.043495577,4.016603304,0.069082292,0.222966447,0.213611732,0.237918143,0.229176343,0.010225241,0.009692277,400,46208
2675,1.593721716,0.171879694,1.914388676,0.245344,0.231038777,0.214960069,0.250728375,0.2199484,0.011196266,0.004386573,400,46208
