,t_stat,p_value_tstat,F_stat,p_value_fstat,mean_FG_sc,mean_RSF_sc,max_FG_sc,max_RSF_sc,SD_FG_Sc,SD_RSF_Sc,samples,seed
2696,-6.706889537,0.001115436,11.24354877,0.007759792,0.156348336,0.212862142,0.181961418,0.226982664,0.013387266,0.010776542,400,46208
2697,-3.227865512,0.023261014,2.429453825,0.16962345,0.190101055,0.228796481,0.21091973,0.245772779,0.015264259,0.010071686,400,46208
2698,-1.756431193,0.139362679,1.783494304,0.271596444,0.169215021,0.2049561,0.198448116,0.211122231,0.019085103,0.005676771,400,46208
2699,-4.378786325,0.007162755,5.611904634,0.035369705,0.16464373,0.210918721,0.206947553,0.243209753,0.021427598,0.01769021,400,46208
2700,-4.01596409,0.010161306,5.403612761,0.03824189,0.164224637,0.206527887,0.185052526,0.216267144,0.01290834,0.007001939,400,46208
2701,-1.42332597,0.213929883,1.920474621,0.244206996,0.177834942,0.215423025,0.215435415,0.222927912,0.018021574,0.005836825,500,46208
2702,-5.327109477,0.003121963,12.0928169,0.006571754,0.16210296,0.209822417,0.189968721,0.225100917,0.011874852,0.006916315,500,46208
2703,-3.523775371,0.016851151,5.130133633,0.04253033,0.170684117,0.213912852,0.196346066,0.224878333,0.015098008,0.00683603,500,46208
2704,-2.631129761,0.046469957,4.709369659,0.05054728,0.147897984,0.201908531,0.181310269,0.223220814,0.019532619,0.009929522,500,46208
2705,-2.487634411,0.05532113,5.392750097,0.038400471,0.164416269,0.205938719,0.186808061,0.215106623,0.014494302,0.006066354,500,46208
2706,-3.135549555,0.025795445,3.089570124,0.112453887,0.167030947,0.214100617,0.186863921,0.223184201,0.016082534,0.005596489,500,46208
2707,-2.798646508,0.038054356,2.856975939,0.129069677,0.180114181,0.213299469,0.19742758,0.2178091,0.014710154,0.003763919,500,46208
2708,-3.679185179,0.014305747,5.342067004,0.039152616,0.158039097,0.199433107,0.178149217,0.209070707,0.012319397,0.005960981,500,46208
2709,-3.707236825,0.013894663,8.671689959,0.013900546,0.172619903,0.216212723,0.191750707,0.230336883,0.013895897,0.00777426,500,46208
2710,-2.327409868,0.06742836,3.055451937,0.11469976,0.152391116,0.208160124,0.165647945,0.242078552,0.010346242,0.014485948,500,46208
2711,-3.956552353,0.010779904,7.527999225,0.018954111,0.150976904,0.205102595,0.166306045,0.214519467,0.009470577,0.005735525,500,46208
2712,-6.611828858,0.001190531,21.14189261,0.001781111,0.14405146,0.201117497,0.164272362,0.210601348,0.007986296,0.006009249,500,46208
2713,-0.632656071,0.554757429,2.94963493,0.122070536,0.175425993,0.210995782,0.216560566,0.226353689,0.017615498,0.008735306,500,46208
2714,-2.575167269,0.049722622,3.645238059,0.083074004,0.151142085,0.199287674,0.182027323,0.219862302,0.017659884,0.014338014,500,46208
2715,-2.312726186,0.068673399,2.786255001,0.134787221,0.159518085,0.204745426,0.196203898,0.219684824,0.022129701,0.008071286,500,46208
2716,-1.69125298,0.151576437,1.107853957,0.484277392,0.173302408,0.204714439,0.207064117,0.226156465,0.025583347,0.01700149,500,46208
2717,-3.455722533,0.018125571,14.22043979,0.004523197,0.157525065,0.208700221,0.173160159,0.221183451,0.009328337,0.006979372,500,46208
2718,-0.400581746,0.705271324,1.241685566,0.428978522,0.175469849,0.204160041,0.205746321,0.216706574,0.018818391,0.008274871,500,46208
2719,-3.197950692,0.024050193,4.906437972,0.046552157,0.162794384,0.21064944,0.18779844,0.227829644,0.013226658,0.009854434,500,46208
2720,-1.805496467,0.130828591,4.589731764,0.053208437,0.164028386,0.205604112,0.199772938,0.235140995,0.017779037,0.012035253,500,46208
2721,-0.766342784,0.478072548,1.521959237,0.336193991,0.163282192,0.20675698,0.18592037,0.222548713,0.013499543,0.008970045,500,46208
