,t_stat,p_value_tstat,F_stat,p_value_fstat,mean_FG_sc,mean_RSF_sc,max_FG_sc,max_RSF_sc,SD_FG_Sc,SD_RSF_Sc,samples,seed
4515,4.487270323,0.006475092,17.25208004,0.002880313,0.253601758,0.226375499,0.275007362,0.23486928,0.012579288,0.00547101,500,61605
4516,4.274274226,0.007906501,5.359149307,0.038896837,0.245150793,0.221501619,0.26509099,0.233604215,0.010534535,0.008508536,500,61605
4517,2.81052326,0.037525087,2.459495581,0.166245635,0.243991744,0.226763987,0.256841557,0.245217463,0.01140708,0.00798651,500,61605
4518,4.590949077,0.005888532,16.21307663,0.003332084,0.239575105,0.214841105,0.251255788,0.22159436,0.007017743,0.004604283,500,61605
4519,2.120560281,0.087443481,6.055024104,0.0301846,0.251810711,0.218866398,0.285232108,0.243086394,0.016237386,0.013455606,500,61605
4520,1.182469313,0.290181287,5.837019258,0.032592616,0.257815583,0.229340248,0.293347707,0.245553532,0.021161477,0.011049702,500,61605
4521,4.233864355,0.008217765,30.98817175,0.000712224,0.236062452,0.209839395,0.250286115,0.215912971,0.009599525,0.004461195,500,61605
4522,3.232686892,0.023136576,4.789030635,0.048876998,0.259237897,0.226576121,0.285671387,0.244642114,0.014669234,0.009232623,500,61605
4523,4.488110024,0.006470076,11.43200099,0.007471679,0.247628782,0.225467928,0.267880115,0.244932399,0.014624276,0.011643751,500,61605
4524,2.319054435,0.068133816,7.444728571,0.019417232,0.243167268,0.220162537,0.27078963,0.242227003,0.01403908,0.009735527,500,61605
4525,3.827615168,0.012277467,5.138412277,0.042390917,0.245705644,0.219494317,0.266279789,0.239301758,0.011945327,0.009612171,500,61605
4526,4.06759348,0.009656758,2.78937989,0.134527328,0.244148954,0.221634009,0.271641552,0.231972643,0.014854815,0.006938654,500,61605
4527,2.562425991,0.050497552,3.234038915,0.103586359,0.256317722,0.222641229,0.273863098,0.23325723,0.014924278,0.007780689,500,61605
4528,1.993559011,0.102781581,2.794953549,0.134065476,0.247709466,0.223927796,0.26589343,0.237190542,0.011985049,0.010436489,500,61605
4529,2.963163701,0.031403924,6.981428849,0.022306024,0.241098106,0.220687232,0.251432392,0.230347172,0.007691921,0.006166508,500,61605
4530,4.487152704,0.006475795,4.248531726,0.061956948,0.241692432,0.222755195,0.250999933,0.230265248,0.008063387,0.004886068,500,61605
4531,2.103095026,0.089401471,5.172791035,0.041818734,0.257506961,0.221835451,0.294461901,0.229713485,0.016130885,0.0063765,500,61605
4532,1.954468977,0.108050181,2.432830713,0.169239131,0.235306346,0.216195009,0.266104282,0.251157363,0.015691798,0.014774959,500,61605
4533,11.32219569,9.40E-05,80.05192666,7.00E-05,0.248599753,0.223936571,0.275917964,0.237299302,0.014007202,0.010887815,500,61605
4534,1.452743851,0.206022665,2.039833062,0.223261977,0.245878905,0.223321509,0.262008292,0.235249596,0.010478789,0.008440003,500,61605
4535,6.03266224,0.001801802,11.409451,0.007505358,0.23016998,0.208289647,0.238256618,0.21408585,0.008010086,0.003799415,500,61605
4536,2.967533588,0.031245894,2.931221379,0.123419193,0.2624724,0.230798382,0.277339428,0.242472099,0.009572111,0.006798805,500,61605
4537,1.06763114,0.33449968,1.503046696,0.341604393,0.262980672,0.231879933,0.297742097,0.244826706,0.020397568,0.010281967,500,61605
4538,4.921402158,0.004392165,6.448381317,0.026428939,0.248702823,0.221886175,0.268272071,0.248657556,0.014442721,0.013158788,500,61605
4539,1.22621714,0.274711386,3.983124306,0.070203484,0.24621083,0.222613786,0.267650891,0.23468832,0.012958987,0.007686793,500,61605
4540,2.442869214,0.058446918,5.205279718,0.041287842,0.246703603,0.223295157,0.283251567,0.244836007,0.014221209,0.009329574,500,61605
